mktID,weekdayThisAreaIsActive,date,mktDay,year,month,weekday,mkt_lat,mkt_lon,sumsum_maxpMax_27_100,sumsum_maxpMax_27_24,acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,heavy_haze_percent,instrument,light_haze_percent,satellite_azimuth,satellite_id,shadow_percent,sun_azimuth,sun_elevation,view_angle,visible_confidence_percent,visible_percent,time_decimal,diff_to_median_time,exclDates,maxVar_s_6_maxpMax_1
lon9_9576lat36_8643,5,2023-03-01,0,2023,3,3,9.9576,36.8643,1.1452409362468845,,2023-03-01T07:09:10.050188Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,272.7,24c9,0.0,113.0,47.3,0.2,100.0,100.0,7.152777777777779,0.37361111111111,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-01,0,2023,3,3,9.9576,36.8643,0.8981618159500384,,2023-03-01T07:09:12.412009Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,271.8,24c9,0.0,112.8,47.3,0.3,100.0,100.0,7.153333333333333,0.3730555555555552,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-02,0,2023,3,4,9.9576,36.8643,1.2242454635214233,,,,,,,,,PSB.SD,,,,,,,,,,7.120833333333333,0.4055555555555559,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-05,0,2023,3,0,9.9576,36.8643,0.6999698614035613,,2023-03-05T07:37:29.711139Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.3,249d,0.0,116.0,55.0,4.9,100.0,100.0,7.624722222222223,0.0983333333333345,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-07,0,2023,3,2,9.9576,36.8643,1.2443143562530494,,2023-03-07T07:37:51.139351Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.3,2485,0.0,115.0,55.4,5.1,100.0,100.0,7.630833333333334,0.1044444444444456,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-08,0,2023,3,3,9.9576,36.8643,,,2023-03-08T07:04:00.481996Z,0.0,54.0,96.0,0.04,4.0,0.0,PSB.SD,0.0,98.7,2432,0.0,108.9,47.8,3.1,55.0,96.0,7.066666666666666,0.4597222222222221,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-08,0,2023,3,3,9.9576,36.8643,0.8119239460138239,,2023-03-08T07:09:49.70612Z,0.0,95.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.9,2415,0.0,109.5,48.6,4.7,95.0,100.0,7.163611111111112,0.3627777777777767,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-08,0,2023,3,3,9.9576,36.8643,0.8753812911671582,,2023-03-08T07:09:52.095177Z,0.0,94.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.8,2415,0.0,109.3,48.6,4.7,94.0,100.0,7.164444444444444,0.3619444444444442,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-14,0,2023,3,2,9.9576,36.8643,1.613801155849194,,,,,,,,,PSB.SD,,,,,,,,,,7.091388888888889,0.4349999999999996,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-14,0,2023,3,2,9.9576,36.8643,1.3467539696696451,,2023-03-14T07:09:46.924048Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.1,24cf,0.0,106.3,49.9,5.0,100.0,100.0,7.162777777777778,0.3636111111111102,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-14,0,2023,3,2,9.9576,36.8643,1.0070425252343362,,2023-03-14T07:09:49.296153Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.1,24cf,0.0,106.1,49.9,5.0,100.0,100.0,7.163611111111112,0.3627777777777767,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-20,0,2023,3,1,9.9576,36.8643,0.726634625877119,,2023-03-20T07:40:08.671506Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,275.5,248c,0.0,107.2,58.5,1.8,100.0,100.0,7.6688888888888895,0.1425000000000009,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-20,0,2023,3,1,9.9576,36.8643,0.9662791952317178,,,,,,,,,PSB.SD,,,,,,,,,,7.669444444444445,0.1430555555555566,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-21,0,2023,3,2,9.9576,36.8643,1.322791465987463,,2023-03-21T07:40:27.977844Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.5,2490,0.0,106.5,58.5,2.5,100.0,100.0,7.674166666666667,0.1477777777777786,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-21,0,2023,3,2,9.9576,36.8643,1.5309023483905022,,2023-03-21T07:40:30.175611Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.5,2490,0.0,106.3,58.6,2.6,100.0,100.0,7.675000000000001,0.1486111111111121,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-22,0,2023,3,3,9.9576,36.8643,0.4456668726470204,,2023-03-22T06:58:48.783289Z,0.0,98.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.7,2459,0.0,100.8,49.3,2.7,98.0,100.0,6.98,0.5463888888888881,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-22,0,2023,3,3,9.9576,36.8643,0.8991476832232255,,2023-03-22T07:06:31.798625Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.9,24c9,0.0,101.6,51.3,4.5,100.0,100.0,7.10861111111111,0.4177777777777782,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-26,0,2023,3,0,9.9576,36.8643,0.4848995744494333,,2023-03-26T07:37:47.975569Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.8,2484,0.0,102.9,59.5,5.0,100.0,100.0,7.629722222222223,0.1033333333333343,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-26,0,2023,3,0,9.9576,36.8643,0.4864779930001641,,2023-03-26T07:37:50.132075Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.9,2484,0.0,102.7,59.5,4.9,100.0,100.0,7.630555555555556,0.1041666666666678,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-27,0,2023,3,1,9.9576,36.8643,1.0773128529731515,,2023-03-27T07:44:04.580484Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.8,227a,0.0,102.8,60.9,3.3,100.0,100.0,7.734444444444445,0.2080555555555561,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-28,0,2023,3,2,9.9576,36.8643,1.889429941085913,,2023-03-28T07:39:12.670466Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.8,249a,0.0,101.7,60.1,4.0,100.0,100.0,7.653333333333333,0.1269444444444447,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-03-28,0,2023,3,2,9.9576,36.8643,,,2023-03-28T07:39:14.820185Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.2,249a,0.0,101.4,60.1,4.0,100.0,100.0,7.653888888888889,0.1275000000000004,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-03,0,2023,4,1,9.9576,36.8643,0.8854380228844435,,,,,,,,,PSB.SD,,,,,,,,,,7.046944444444445,0.4794444444444439,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-03,0,2023,4,1,9.9576,36.8643,0.8135610681358577,,2023-04-03T07:41:09.291918Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,2486,0.0,97.2,60.9,5.0,100.0,100.0,7.685833333333334,0.1594444444444454,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-04,0,2023,4,2,9.9576,36.8643,1.7093333353617817,,2023-04-04T07:02:55.811917Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,2448,0.0,93.6,51.6,4.1,100.0,100.0,7.048611111111111,0.4777777777777778,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-04,0,2023,4,2,9.9576,36.8643,0.7844888818760553,,,,,,,,,PSB.SD,,,,,,,,,,7.049166666666666,0.4772222222222222,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-06,0,2023,4,4,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.17,0.3563888888888886,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-09,0,2023,4,0,9.9576,36.8643,1.9099702891489565,,2023-04-09T07:09:53.894212Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.3,24ca,0.0,91.0,54.0,5.0,100.0,100.0,7.164722222222222,0.3616666666666663,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-10,0,2023,4,1,9.9576,36.8643,1.3874787377647138,,2023-04-10T07:44:13.471653Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.6,2424,0.0,92.3,62.9,2.0,100.0,100.0,7.736944444444444,0.2105555555555556,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-10,0,2023,4,1,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.7375,0.2111111111111112,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-11,0,2023,4,2,9.9576,36.8643,,,2023-04-11T07:46:26.335187Z,0.0,98.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,227b,0.0,91.6,63.2,4.9,98.0,100.0,7.773888888888889,0.2475000000000005,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-11,0,2023,4,2,9.9576,36.8643,,,2023-04-11T07:46:28.52312Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.1,227b,0.0,91.4,63.2,4.9,99.0,100.0,7.774444444444445,0.2480555555555561,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-18,0,2023,4,2,9.9576,36.8643,,,2023-04-18T07:08:38.267502Z,0.0,98.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,124.9,24b2,0.0,85.4,54.7,0.6,98.0,100.0,7.143888888888889,0.3824999999999994,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-19,0,2023,4,3,9.9576,36.8643,0.7808052256273141,,2023-04-19T07:54:16.88903Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,99.0,2426,0.0,84.9,66.2,2.1,100.0,100.0,7.904444444444445,0.378055555555556,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-20,0,2023,4,4,9.9576,36.8643,0.7171613854882126,,2023-04-20T07:07:29.892568Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.3,24a1,0.0,84.2,55.0,4.9,100.0,100.0,7.124722222222222,0.4016666666666664,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-24,0,2023,4,1,9.9576,36.8643,0.8519311375401366,,,,,,,,,PSB.SD,,,,,,,,,,7.036944444444444,0.4894444444444445,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-25,0,2023,4,2,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.685555555555556,0.1591666666666675,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-04-26,0,2023,4,3,9.9576,36.8643,0.6889364946284579,,2023-04-26T07:04:58.73883Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.7,241d,0.0,80.9,54.0,3.8,100.0,100.0,7.082777777777777,0.4436111111111112,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-04,0,2023,5,4,9.9576,36.8643,1.1687147718316748,,,,,,,,,PSB.SD,,,,,,,,,,7.508611111111111,0.0177777777777778,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-07,0,2023,5,0,9.9576,36.8643,0.9212104533892812,,2023-05-07T07:06:20.089799Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.0,24a9,0.0,74.8,55.1,4.8,100.0,100.0,7.105555555555555,0.4208333333333334,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-07,0,2023,5,0,9.9576,36.8643,0.5362656957932334,,2023-05-07T07:09:36.780144Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,24c1,0.0,75.0,55.2,3.2,100.0,100.0,7.16,0.3663888888888884,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-07,0,2023,5,0,9.9576,36.8643,1.0324520561997683,,2023-05-07T07:09:39.074377Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,24c1,0.0,74.9,55.2,3.2,100.0,100.0,7.160833333333334,0.3655555555555549,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-11,0,2023,5,4,9.9576,36.8643,0.7990623870819488,,2023-05-11T07:28:53.215821Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.4,2262,0.0,71.4,60.0,4.3,100.0,100.0,7.481388888888889,0.0449999999999999,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-18,0,2023,5,4,9.9576,36.8643,,,2023-05-18T07:59:01.412642Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,97.7,2405,0.0,63.3,66.6,4.3,99.0,100.0,7.983611111111111,0.4572222222222226,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-21,0,2023,5,0,9.9576,36.8643,0.5171115753277229,,2023-05-21T07:06:50.130127Z,0.0,98.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.3,24b3,0.0,68.9,54.7,5.0,98.0,100.0,7.113888888888889,0.4124999999999996,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-22,0,2023,5,1,9.9576,36.8643,0.4212541715518586,,2023-05-22T07:10:43.715104Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,24cf,0.0,68.8,54.8,5.0,100.0,100.0,7.178611111111112,0.3477777777777771,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-22,0,2023,5,1,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.718888888888889,0.1925000000000007,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-05-31,0,2023,5,3,9.9576,36.8643,0.612547043888014,,2023-05-31T07:07:06.880514Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.7,241e,0.0,66.7,53.4,3.3,99.0,100.0,7.118333333333333,0.4080555555555554,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-01,0,2023,6,4,9.9576,36.8643,,,2023-06-01T07:10:24.115919Z,0.0,96.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,24be,0.0,66.0,54.1,4.5,96.0,100.0,7.173333333333334,0.3530555555555548,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-05,0,2023,6,1,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.718333333333334,0.1919444444444451,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-08,0,2023,6,4,9.9576,36.8643,0.944949816990117,,,,,,,,,PSB.SD,,,,,,,,,,7.168333333333334,0.3580555555555547,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-08,0,2023,6,4,9.9576,36.8643,1.379784552186761,,2023-06-08T07:10:09.239142Z,0.0,91.0,99.0,0.01,1.0,0.0,PSB.SD,0.0,276.3,24ca,0.0,64.7,53.7,2.2,83.0,99.0,7.169166666666667,0.3572222222222212,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-12,0,2023,6,1,9.9576,36.8643,,,2023-06-12T07:08:45.143809Z,0.0,73.0,58.0,0.4,40.0,0.0,PSB.SD,0.0,98.6,24bc,2.0,64.4,53.5,3.6,65.0,60.0,7.145833333333334,0.3805555555555546,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-13,0,2023,6,2,9.9576,36.8643,0.7792426493853881,,2023-06-13T07:10:37.822884Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,277.0,24c7,0.0,64.4,53.5,4.9,99.0,100.0,7.176944444444445,0.349444444444444,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-13,0,2023,6,2,9.9576,36.8643,0.5852563056278813,,2023-06-13T07:10:40.143514Z,0.0,99.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,24c7,0.0,64.2,53.4,4.9,99.0,100.0,7.177777777777778,0.3486111111111105,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-14,0,2023,6,3,9.9576,36.8643,0.406777291224686,,2023-06-14T07:02:04.499972Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,274.0,2451,0.0,65.0,51.6,0.9,100.0,100.0,7.0344444444444445,0.4919444444444441,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-28,0,2023,6,3,9.9576,36.8643,0.2760905983456249,,,,,,,,,PSB.SD,,,,,,,,,,7.758055555555556,0.2316666666666673,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-29,0,2023,6,4,9.9576,36.8643,,,2023-06-29T07:02:24.085727Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.2,2420,0.0,65.2,51.3,5.1,100.0,100.0,7.04,0.4863888888888885,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-29,0,2023,6,4,9.9576,36.8643,1.2009873639636317,,,,,,,,,PSB.SD,,,,,,,,,,7.186944444444444,0.3394444444444442,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-06-29,0,2023,6,4,9.9576,36.8643,1.8587920796439843,,,,,,,,,PSB.SD,,,,,,,,,,7.7125,0.1861111111111117,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-07-13,0,2023,7,4,9.9576,36.8643,,,2023-07-13T07:10:43.023637Z,0.0,88.0,83.0,0.17,17.0,0.0,PSB.SD,0.0,276.5,24c9,0.0,66.9,52.5,1.9,86.0,83.0,7.178611111111112,0.3477777777777771,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-07,0,2023,8,1,9.9576,36.8643,,,2023-08-07T07:46:34.508499Z,0.0,68.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.7,248b,0.0,73.7,61.8,3.0,69.0,100.0,7.776111111111111,0.2497222222222221,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-15,0,2023,8,2,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.783055555555555,0.2566666666666668,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-15,0,2023,8,2,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.783611111111111,0.2572222222222224,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-15,0,2023,8,2,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.788611111111111,0.2622222222222223,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-15,0,2023,8,2,9.9576,36.8643,,,2023-08-15T07:47:22.029597Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,110.5,2481,0.0,78.3,63.0,0.3,100.0,100.0,7.789444444444444,0.2630555555555558,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-08-20,0,2023,8,0,9.9576,36.8643,1.2002809130456056,,2023-08-20T07:09:10.526872Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,98.9,24af,0.0,82.3,54.3,3.8,100.0,100.0,7.152777777777779,0.37361111111111,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-09-04,0,2023,9,1,9.9576,36.8643,,,2023-09-04T07:12:04.45013Z,0.0,85.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.9,2427,0.0,91.6,55.1,4.8,85.0,100.0,7.201111111111112,0.3252777777777771,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-09-17,0,2023,9,0,9.9576,36.8643,,,2023-09-17T07:47:34.507363Z,0.0,88.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,114.1,248e,0.0,105.5,64.1,0.2,89.0,100.0,7.792777777777777,0.2663888888888888,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-09-18,0,2023,9,1,9.9576,36.8643,,,2023-09-18T07:09:39.11402Z,0.0,34.0,59.0,0.07,1.0,6.0,PSB.SD,34.0,98.5,24a9,0.0,101.1,55.2,2.7,39.0,93.0,7.160833333333334,0.3655555555555549,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-09-18,0,2023,9,1,9.9576,36.8643,,,,,,,,,,PSB.SD,,,,,,,,,,7.161388888888889,0.3649999999999993,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,5,2023-09-27,0,2023,9,3,9.9576,36.8643,0.64274248743128,,2023-09-27T07:45:37.112569Z,0.0,100.0,100.0,0.0,0.0,0.0,PSB.SD,0.0,276.3,2262,0.0,113.9,62.8,3.0,100.0,100.0,7.760277777777778,0.233888888888889,0,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2016-12-12,0,2016,12,1,9.9576,36.8643,0.4468950296918453,0.3708723241639273,2016-12-12T07:13:07.938914Z,0.0,75.0,100.0,0.0,0.0,0.0,PS2,0.0,137.3,0e30,0.0,135.9,43.7,0.1,75.0,100.0,7.218611111111111,0.307777777777777,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2016-12-28,0,2016,12,3,9.9576,36.8643,0.2349421978438273,0.2125617296487825,2016-12-28T07:14:59.00905Z,0.0,77.0,100.0,0.0,0.0,0.0,PS2,0.0,275.9,0e3a,0.0,134.7,42.4,0.7,77.0,100.0,7.249722222222222,0.2766666666666664,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-02-09,0,2017,2,4,9.9576,36.8643,0.4601247489451461,0.4721717449867364,2017-02-09T07:15:10.035188Z,0.0,89.0,100.0,0.0,0.0,0.0,PS2,0.0,192.5,0e19,0.0,122.6,45.2,0.1,89.0,100.0,7.252777777777778,0.2736111111111103,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-02-21,0,2017,2,2,9.9576,36.8643,0.6468382357642517,0.3146290604090476,2017-02-21T07:15:09.391323Z,0.01,74.0,100.0,0.0,0.0,0.0,PS2,0.0,198.0,0e26,0.0,117.6,47.3,1.0,75.0,100.0,7.2525,0.2738888888888882,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-02-21,0,2017,2,2,9.9576,36.8643,0.9204702093030116,0.6998236575484511,2017-02-21T07:15:10.464909Z,0.01,75.0,100.0,0.0,0.0,0.0,PS2,0.0,188.0,0e26,0.0,117.5,47.4,1.0,75.0,100.0,7.252777777777778,0.2736111111111103,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-03-01,0,2017,3,3,9.9576,36.8643,0.2729009353512127,0.2027475018548148,2017-03-01T07:15:55.575388Z,0.06,86.0,100.0,0.0,0.0,0.0,PS2,0.0,210.1,0e30,0.0,113.8,49.0,0.8,86.0,100.0,7.2652777777777775,0.261111111111111,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-03-05,0,2017,3,0,9.9576,36.8643,0.3537835284045582,0.244484228468666,2017-03-05T07:16:42.851973Z,0.01,86.0,100.0,0.0,0.0,0.0,PS2,0.0,169.4,0e14,0.0,111.8,50.0,0.1,86.0,100.0,7.278333333333333,0.2480555555555552,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-03-28,0,2017,3,2,9.9576,36.8643,0.3431200687432855,0.2392389658760493,2017-03-28T07:17:01.002063Z,0.01,91.0,100.0,0.0,0.0,0.0,PS2,0.0,183.6,0e0f,0.0,98.6,54.5,0.3,91.0,100.0,7.283611111111111,0.2427777777777775,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-04-03,0,2017,4,1,9.9576,36.8643,0.8862534136656433,0.5276178452189729,2017-04-03T07:17:40.643401Z,0.01,80.0,100.0,0.0,0.0,0.0,PS2,0.0,171.0,0e14,0.0,95.0,55.4,0.8,80.0,100.0,7.294444444444444,0.2319444444444443,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-04-13,0,2017,4,4,9.9576,36.8643,0.6976640102972986,0.3928496675009655,2017-04-13T07:10:46.172152Z,0.01,85.0,100.0,0.0,0.0,0.0,PS2,0.0,185.4,1042,0.0,88.3,54.9,0.7,85.0,100.0,7.179444444444445,0.3469444444444436,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-04-24,0,2017,4,1,9.9576,36.8643,0.3829878263095333,0.2880127060019578,2017-04-24T07:11:03.630372Z,0.1,77.0,84.0,0.0,0.0,0.0,PS2,1.0,180.2,100c,15.0,81.7,55.7,0.9,59.0,100.0,7.184166666666667,0.3422222222222215,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-04-24,0,2017,4,1,9.9576,36.8643,0.5042517685852741,0.2910419361106359,,,,,,,,PS2,,,,,,,,,,7.184444444444445,0.3419444444444437,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-05-04,0,2017,5,4,9.9576,36.8643,0.9144108851748618,0.78922853354769,2017-05-04T07:10:56.155731Z,0.02,89.0,100.0,0.0,0.0,0.0,PS2,0.0,183.3,102d,0.0,76.0,55.9,0.8,89.0,100.0,7.182222222222222,0.3441666666666663,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-05-07,0,2017,5,0,9.9576,36.8643,,0.6467722964997389,2017-05-07T07:17:19.354771Z,0.22,90.0,100.0,0.0,0.0,0.0,PS2,0.0,65.3,0e19,0.0,74.1,57.4,0.9,90.0,100.0,7.288611111111111,0.2377777777777776,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-06-06,0,2017,6,2,9.9576,36.8643,,0.8191971135801215,2017-06-06T07:18:49.362921Z,0.03,53.0,79.0,0.07,7.0,0.0,PS2,14.0,123.0,0e0e,0.0,64.0,55.8,0.0,50.0,93.0,7.313611111111111,0.2127777777777773,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-06-13,0,2017,6,2,9.9576,36.8643,0.5297107949018072,0.2815527511036669,,,,,,,,PS2,,,,,,,,,,7.217222222222222,0.3091666666666661,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-06-13,0,2017,6,2,9.9576,36.8643,0.3016815995755125,0.1344756223500525,2017-06-13T07:13:03.937546Z,0.02,59.0,100.0,0.0,0.0,0.0,PS2,0.0,180.3,1017,0.0,63.9,54.3,0.9,60.0,100.0,7.2175,0.3088888888888883,1,sumsum_maxpMax_27_24
lon9_9576lat36_8643,6,2017-06-13,0,2017,6,2,9.9576,36.8643,0.3369345979785131,0.2123198235910338,2017-06-13T07:13:04.993309Z,0.02,68.0,99.0,0.0,0.0,0.0,PS2,1.0,182.6,1017,0.0,63.8,54.2,0.9,59.0,100.0,7.217777777777778,0.3086111111111105,1,sumsum_maxpMax_27_24
